Date,RF,PNR,HSY,DFS,GE,OXY,PTC,CTVA,CRL,NDAQ,INCY,MLM,CB,GWW,DOW,UNH,REGN,PLD,F,AMZN,TMO,SEE,TYL,NOW,ED,ESS,VTR,SPG,AEP,CTAS,CAG,DRI,IFF,DGX,VTRS,MCK,LH,AMAT,UPS,SWKS,MCD,TECH,HRL,HBAN,TFC,LHX,CPRT,WFC,JCI,ANSS
2017-12-06,16.78,46.49,113.76,72.94,135.81,69.27,61.52,,102.48,78.32,93.79,201.51,150.87,221.43,,219.94,375.13,64.72,12.24,1152.35,183.87,47.58,181.96,117.76,88.47,241.96,62.99,162.76,76.73,156.5,37.08,85.53,153.8,97.39,36.99,150.47,155.51,51.01,118.29,96.47,173.48,128.72,37.1,14.52,49.34,142.52,43.39,58.57,37.24,144.72
2017-12-07,16.97,46.62,113.56,73.45,136.19,69.41,62.31,,103.13,77.79,94.83,208.55,149.44,222.27,,220.15,373.61,65.82,12.39,1159.79,185.63,47.96,184.11,121.0,88.49,240.61,63.53,162.07,76.61,158.0,37.25,85.28,153.26,96.62,37.37,150.01,155.26,52.3,119.73,96.68,172.91,128.9,36.93,14.71,49.54,143.2,43.88,59.36,37.36,146.31
2017-12-08,17.08,46.97,113.2,73.8,136.19,68.87,61.7,,103.84,78.78,96.58,214.1,150.05,223.91,,223.91,380.78,66.16,12.47,1162.0,187.96,47.79,183.65,121.81,88.92,244.31,63.31,162.25,76.93,159.18,37.25,86.41,153.04,97.09,38.67,152.57,156.26,51.43,119.56,96.28,173.15,128.76,37.24,14.85,49.77,143.25,43.96,59.31,37.41,146.13
2017-12-11,16.98,46.85,112.8,74.35,135.73,69.5,61.44,,103.9,79.22,97.25,208.68,150.24,223.54,,222.77,381.32,65.73,12.44,1168.92,189.49,47.77,182.89,123.09,89.66,249.16,63.32,162.26,77.08,158.33,37.24,86.55,152.3,97.1,39.49,153.81,155.79,51.62,118.05,96.98,173.25,127.0,36.99,14.62,49.71,142.64,43.9,58.87,37.71,146.39
2017-12-12,17.31,46.79,113.4,75.09,137.73,70.03,60.55,,104.57,79.27,95.4,207.25,150.5,222.39,,222.49,381.72,66.17,12.46,1165.08,189.49,47.71,181.5,121.01,88.09,249.15,63.82,166.35,76.02,157.19,37.55,87.14,152.26,97.01,39.29,154.55,156.02,50.47,118.16,96.47,172.23,127.32,36.99,14.81,50.24,141.42,43.7,60.33,38.25,145.33
2017-12-13,17.08,46.76,113.16,73.82,136.57,69.97,60.8,,106.0,78.21,98.1,208.01,148.44,224.3,,224.35,386.67,65.76,12.49,1164.13,191.47,48.25,181.28,123.37,87.98,247.98,63.87,165.83,76.51,157.29,37.34,87.6,153.04,97.14,39.53,155.21,156.26,50.76,118.4,95.86,173.55,127.78,37.12,14.58,49.38,141.94,43.91,59.4,37.66,144.76
2017-12-14,16.91,46.23,113.36,73.67,135.65,70.55,60.13,,104.88,77.47,95.97,202.2,146.12,222.67,,221.25,383.12,65.91,12.32,1174.26,188.32,48.03,180.22,126.17,87.59,249.0,63.46,165.63,76.29,157.18,37.01,86.96,151.63,97.12,40.01,157.2,155.84,51.31,116.84,94.09,173.14,127.76,36.62,14.44,48.93,141.27,43.8,59.22,37.41,144.51
2017-12-15,17.12,45.78,114.14,74.59,137.04,70.62,60.46,,108.08,77.51,96.41,204.44,148.72,229.97,,221.82,388.95,65.98,12.44,1179.14,192.27,48.68,181.09,129.5,88.24,249.79,64.25,167.81,76.54,158.0,37.76,88.41,154.17,98.99,40.52,162.6,159.06,52.54,118.0,94.63,174.06,129.51,36.79,14.58,49.49,144.09,44.11,59.87,37.26,148.03
2017-12-18,17.33,46.26,114.26,75.96,136.57,70.97,60.57,,108.45,76.97,93.56,207.63,147.86,229.92,,222.67,383.39,65.86,12.52,1190.58,193.57,49.38,181.86,130.69,87.32,249.87,64.39,169.82,75.5,159.88,37.77,90.54,154.34,98.73,41.67,160.26,161.46,53.4,118.81,95.84,174.2,129.58,37.07,14.68,49.97,142.67,44.38,60.92,37.51,147.59
2017-12-19,17.3,46.46,115.45,75.95,135.27,70.9,59.85,,109.74,76.11,95.02,203.67,147.62,228.59,,222.04,385.72,63.38,12.55,1187.38,193.89,49.66,180.29,129.96,85.56,242.82,61.83,168.42,74.51,158.99,37.98,96.69,154.4,99.48,41.24,159.97,163.95,52.96,119.0,95.68,173.39,129.3,36.82,14.61,49.99,142.57,44.04,60.36,37.46,147.63
2017-12-20,17.25,46.86,114.99,75.74,134.19,71.88,59.46,,109.44,75.05,94.03,204.64,145.97,230.94,,222.38,382.89,63.05,12.58,1177.62,192.29,48.51,179.11,129.0,84.91,240.3,60.69,163.98,74.5,159.09,38.14,95.67,153.07,99.04,41.22,160.64,163.03,53.29,118.33,97.43,172.17,129.17,36.55,14.64,49.8,142.34,43.8,60.14,37.65,147.35
2017-12-21,17.49,47.12,114.66,76.04,134.34,72.58,60.05,,108.77,75.4,96.36,210.49,145.01,235.02,,221.69,384.14,63.01,12.49,1174.76,191.13,48.7,178.33,128.97,84.79,237.57,59.84,164.7,73.74,159.65,37.85,95.06,151.86,99.15,41.96,159.39,161.38,51.89,118.58,97.49,171.85,128.77,36.41,14.84,50.35,142.79,43.41,61.61,38.0,147.23
2017-12-22,17.47,46.83,114.95,77.13,134.58,72.99,60.0,,108.51,76.09,95.81,211.1,145.2,234.84,,220.0,381.0,63.83,12.44,1168.36,190.42,49.09,177.36,129.19,84.75,239.39,60.14,167.07,73.65,156.85,38.08,96.4,152.51,99.24,42.05,158.44,160.72,52.06,118.64,97.07,171.42,128.33,36.73,14.78,50.41,142.78,43.35,61.55,38.11,146.66
2017-12-26,17.35,46.59,115.01,77.26,134.04,73.54,60.06,,107.77,76.13,95.4,217.57,145.31,236.01,,219.6,387.43,63.82,12.46,1176.76,190.34,49.14,177.81,129.32,84.2,240.56,60.18,169.36,72.99,155.52,38.21,97.15,152.24,99.27,42.27,158.9,161.04,51.05,118.26,95.2,171.29,128.48,36.74,14.63,50.0,142.2,43.34,61.13,37.9,146.39
2017-12-27,17.3,46.6,114.58,76.96,133.65,73.32,60.34,,108.95,76.34,96.51,218.2,146.17,237.0,,220.42,384.09,64.28,12.36,1182.26,191.17,49.21,177.1,130.26,84.66,241.23,60.14,170.77,73.24,156.02,38.07,97.41,152.92,99.2,42.0,158.02,160.75,51.68,119.08,95.82,172.67,128.2,36.59,14.59,49.94,143.22,43.29,60.95,37.92,146.66
2017-12-28,17.38,47.1,114.36,77.5,133.5,73.7,61.24,,109.74,76.67,95.38,217.46,146.16,237.96,,222.77,382.82,64.76,12.44,1186.1,191.17,49.45,177.43,130.69,85.09,240.91,60.43,171.15,73.65,156.62,38.05,97.5,153.77,99.13,41.86,157.73,160.85,51.72,119.05,96.54,173.1,128.76,36.54,14.74,50.08,143.22,43.2,61.3,38.18,147.65
2017-12-29,17.28,47.42,113.51,76.92,134.19,73.66,60.77,,109.45,76.83,94.71,221.04,146.13,236.25,,220.46,375.96,64.51,12.35,1169.47,189.88,49.3,177.05,130.39,84.95,241.37,60.01,171.74,73.57,155.83,37.67,96.02,152.61,98.49,42.31,155.95,159.51,51.12,119.15,94.95,172.12,129.55,36.39,14.56,49.68,141.65,43.19,60.67,38.11,147.59
2018-01-02,17.37,47.16,112.11,76.91,138.27,73.98,61.16,,110.65,76.74,100.89,225.0,142.3,235.71,,221.16,382.6,64.01,12.52,1189.01,192.98,49.42,178.69,131.73,83.58,240.08,59.76,172.42,72.41,156.85,37.52,96.32,154.56,98.9,43.11,159.0,162.3,53.04,123.67,98.43,173.22,131.46,36.36,14.6,49.88,142.07,43.59,61.09,38.23,148.55
2018-01-03,17.4,47.54,111.64,77.48,139.57,75.0,61.94,,110.31,77.66,100.98,227.5,143.42,234.23,,223.48,393.78,63.89,12.62,1204.2,196.52,49.46,180.19,132.91,82.79,242.54,60.12,171.62,71.8,158.42,37.33,98.54,155.74,99.25,43.14,156.76,163.05,53.98,126.41,99.93,172.49,134.49,36.0,14.72,50.42,142.82,43.39,61.56,38.96,151.42
2018-01-04,17.54,48.72,112.42,78.25,142.5,74.96,63.0,,109.47,78.69,98.44,228.0,144.0,236.06,,224.45,382.95,62.61,12.84,1209.59,198.98,49.57,183.95,133.85,81.82,238.72,58.65,166.6,70.95,161.17,37.94,98.52,153.76,99.08,44.31,155.06,162.46,54.29,127.23,100.77,173.7,134.92,36.45,14.85,51.03,142.43,43.74,62.33,39.85,151.82
2018-01-05,17.49,48.79,112.96,78.16,142.57,74.55,63.65,,111.88,79.21,99.85,227.33,144.26,238.25,,228.73,385.1,62.56,13.05,1229.14,202.39,49.42,184.39,135.01,81.74,239.37,58.35,168.15,70.8,161.64,38.06,99.31,156.87,99.91,44.54,157.16,166.48,54.6,127.62,101.23,174.05,136.38,36.35,14.98,51.19,143.74,43.53,62.75,38.42,152.45
2018-01-08,17.47,48.75,114.06,77.57,140.57,75.19,64.4,,111.89,79.96,100.81,230.25,143.53,238.25,,224.76,372.52,63.29,13.0,1246.87,202.72,49.64,185.19,135.3,82.89,238.16,58.45,169.25,71.42,161.9,37.52,98.78,155.83,99.69,44.56,159.15,165.94,55.92,129.17,101.25,173.93,136.39,36.41,14.95,51.46,146.4,43.55,62.04,38.94,153.71
2018-01-09,17.78,48.94,113.78,78.24,142.73,74.89,64.53,,110.47,80.17,96.29,228.01,145.85,237.29,,225.88,368.65,62.65,12.93,1252.7,206.1,48.97,186.86,135.45,82.01,236.27,57.69,165.53,70.58,161.22,37.39,97.49,154.26,101.14,44.29,160.64,170.54,54.86,129.11,100.68,173.54,137.73,36.4,15.23,52.05,145.62,43.48,62.26,38.75,155.14
2018-01-10,18.08,49.3,110.82,79.47,145.56,74.25,64.57,,109.85,81.23,96.62,226.63,145.29,231.75,,224.2,366.46,61.44,12.88,1254.33,206.29,48.66,186.11,136.23,80.92,232.22,56.84,164.98,69.5,160.33,36.83,96.79,153.78,100.37,44.39,160.67,170.47,53.3,129.79,98.6,173.51,137.39,35.39,15.48,52.67,145.15,43.52,63.12,39.06,152.11
2018-01-11,18.2,49.78,110.09,80.36,146.26,75.82,65.79,,108.06,80.46,93.06,229.64,144.5,237.72,,225.39,368.26,61.65,13.01,1276.68,208.66,48.65,187.89,137.58,80.39,232.44,56.23,164.83,68.73,162.05,36.76,97.6,153.53,101.02,46.71,162.3,170.28,53.2,133.46,99.92,173.39,138.17,34.34,15.63,53.12,145.3,44.5,63.01,39.56,152.21
2018-01-12,18.28,49.53,109.27,80.51,144.26,76.53,65.93,,105.34,81.43,94.07,230.76,145.64,235.67,,228.64,366.96,61.85,13.08,1305.2,210.17,48.86,187.95,138.19,79.49,227.1,54.83,165.51,67.46,160.46,36.71,98.02,153.7,101.63,46.9,166.25,171.64,53.45,134.09,101.21,173.57,140.02,34.55,15.85,53.1,147.21,44.85,62.55,39.8,154.22
2018-01-16,18.16,49.4,108.29,78.94,140.04,75.27,65.29,,105.76,80.42,91.65,226.19,145.67,231.81,,232.9,370.21,62.14,12.95,1304.86,208.01,48.43,189.63,139.79,79.02,227.6,54.52,165.04,67.5,161.22,36.77,96.74,152.54,101.22,46.64,170.66,171.0,54.5,132.88,99.86,173.68,140.26,34.72,15.68,53.04,145.77,44.32,62.5,40.17,153.39
2018-01-17,18.36,49.41,108.93,78.93,133.42,75.86,66.7,,106.77,80.46,90.31,227.04,147.54,225.23,,238.43,374.07,62.86,12.04,1295.0,211.48,48.5,191.28,140.79,79.27,227.36,54.98,167.4,68.25,162.67,37.26,97.46,156.55,101.49,46.78,172.83,172.65,57.34,134.01,102.19,174.98,140.67,34.92,15.76,53.24,147.61,44.33,63.88,39.53,155.75
2018-01-18,18.15,49.4,107.79,78.22,128.96,75.39,69.95,,106.67,79.83,91.92,226.64,147.69,227.53,,243.16,371.28,61.43,11.94,1293.32,212.41,48.74,191.82,141.13,78.28,224.6,54.38,164.25,67.8,161.8,37.16,97.36,155.13,101.57,46.51,171.78,173.11,57.4,133.59,102.29,174.57,140.02,34.25,15.51,54.1,145.74,44.6,63.95,39.29,158.34
2018-01-19,18.67,49.68,109.37,78.32,125.04,75.55,71.46,,107.89,80.07,93.16,226.98,148.2,230.05,,243.35,371.53,61.78,11.87,1294.58,213.51,49.1,194.1,142.27,78.27,223.63,54.47,164.24,67.76,164.06,37.77,99.04,155.19,103.06,46.73,170.36,174.39,57.4,133.08,99.2,176.12,140.72,34.76,15.81,54.75,145.89,45.67,64.22,38.9,161.54
2018-01-22,19.16,49.65,109.96,78.87,124.35,77.63,72.85,,105.8,80.63,94.08,226.71,149.79,229.86,,243.56,375.86,63.11,11.89,1327.31,215.32,48.97,197.68,143.9,78.53,226.6,54.49,166.1,68.13,165.14,37.77,98.06,153.06,103.57,47.64,172.96,176.26,57.46,132.86,98.72,176.21,141.0,34.88,16.03,54.83,143.19,45.42,64.73,39.2,163.13
2018-01-23,19.36,49.14,110.81,78.72,129.88,77.42,74.48,,106.97,80.21,94.63,231.42,153.29,229.45,,245.21,381.71,64.97,11.83,1362.54,214.55,49.0,199.07,144.43,79.66,231.83,55.95,166.33,68.77,164.9,37.72,97.49,153.01,103.12,46.85,170.6,175.78,57.79,132.07,99.37,176.81,141.49,34.94,16.04,54.82,142.41,44.99,64.49,40.47,161.85
2018-01-24,19.43,49.32,110.31,78.74,126.42,77.56,73.42,,105.53,81.17,95.34,232.26,154.98,271.97,,244.85,383.32,64.48,11.92,1357.51,215.32,48.9,198.59,145.44,79.42,231.55,55.89,166.1,68.48,164.98,37.6,97.55,152.86,104.62,46.12,174.58,174.84,56.88,131.69,97.13,176.12,141.36,34.39,16.11,54.95,143.1,44.72,65.48,40.6,161.54
2018-01-25,19.14,49.26,111.23,80.3,124.42,76.74,73.18,,107.2,81.18,94.26,238.14,154.81,286.44,,245.18,391.84,64.22,11.44,1377.95,217.88,49.08,198.76,145.54,80.38,231.26,56.41,164.2,69.7,166.58,38.04,97.86,154.85,105.15,45.99,175.2,174.71,55.76,131.29,95.05,175.66,142.11,34.59,16.05,54.64,144.47,44.98,65.65,40.79,159.93
2018-01-26,19.38,49.71,111.07,80.98,124.04,77.18,73.5,,107.83,81.36,95.51,239.96,155.8,285.26,,248.47,374.36,64.39,11.52,1402.05,219.78,48.98,202.05,149.74,80.4,229.83,55.89,163.71,68.75,167.77,38.5,98.49,153.49,106.62,46.2,176.72,176.41,57.12,132.72,97.35,178.36,142.32,34.66,16.21,55.4,146.15,45.34,65.93,41.43,163.96
2018-01-29,19.26,49.57,109.67,81.31,125.19,76.24,72.67,,107.47,81.64,93.54,236.91,154.12,274.48,,247.41,382.88,63.39,11.12,1417.68,218.81,48.5,201.95,147.09,79.13,227.74,55.53,162.92,67.9,166.0,38.21,98.23,150.9,107.88,45.98,176.33,178.11,55.33,130.64,97.1,177.77,142.01,34.64,16.23,55.34,147.19,44.79,65.82,40.46,162.75
2018-01-30,19.15,48.11,109.53,79.72,122.66,74.76,72.93,,106.1,81.85,92.5,235.84,153.06,275.45,,236.65,379.77,62.9,11.06,1437.82,214.62,48.16,201.01,146.59,79.59,226.75,54.65,162.61,68.35,165.82,37.86,96.54,149.91,107.16,44.02,171.75,177.47,53.38,128.11,97.21,172.48,140.39,34.7,16.1,54.98,156.31,44.4,65.28,39.84,161.68
2018-01-31,19.23,48.01,110.33,79.8,124.35,74.97,72.68,,105.44,80.91,90.29,228.17,156.15,269.66,,236.78,366.65,65.11,10.97,1450.89,224.11,47.35,201.51,148.87,80.36,232.98,55.97,163.37,68.78,168.45,38.0,95.85,150.3,105.82,42.85,168.88,174.5,53.63,127.32,97.21,171.14,140.29,34.33,16.18,55.14,159.38,44.07,65.78,39.13,161.65
2018-02-01,19.54,48.46,103.77,80.62,123.19,76.1,72.19,,107.8,81.37,89.67,224.08,155.48,266.13,,235.22,345.79,63.72,10.92,1390.0,222.36,47.04,200.0,152.81,78.75,227.17,54.4,159.65,67.84,165.18,37.61,97.51,147.99,103.58,43.05,166.27,173.04,53.28,119.51,103.15,171.9,140.02,34.08,16.34,55.65,157.68,43.62,65.51,39.81,163.4
2018-02-02,19.25,47.84,102.97,78.97,120.27,73.58,70.92,,102.94,80.34,85.92,217.29,153.25,259.69,,231.88,347.86,63.83,10.71,1429.95,217.69,46.22,196.53,149.76,77.96,225.38,54.33,156.52,67.75,161.82,36.71,96.04,146.13,103.11,42.1,159.21,169.66,50.68,116.47,98.96,169.38,138.19,33.65,16.08,55.06,155.9,43.44,64.07,39.53,160.29
2018-02-05,18.46,45.85,100.17,74.88,114.66,70.91,69.0,,100.08,77.47,85.34,209.1,147.35,254.11,,220.02,331.98,61.21,10.24,1390.0,208.31,44.47,189.94,147.39,77.13,217.99,52.88,155.12,66.48,156.46,35.65,94.22,140.96,100.1,40.33,152.39,163.22,48.31,113.3,94.68,163.85,132.52,32.49,15.43,52.85,148.2,41.71,58.16,37.52,156.02
2018-02-06,18.67,45.99,101.29,76.14,117.43,71.22,69.66,,100.83,77.72,88.11,210.46,145.88,259.01,,225.18,338.8,60.74,10.76,1442.84,209.48,44.28,189.75,149.02,75.88,218.82,53.19,155.98,64.91,156.35,35.71,94.38,142.41,101.13,40.98,152.52,168.67,50.25,112.71,104.56,165.18,137.76,32.74,15.53,53.67,148.64,41.76,57.28,37.62,157.1
2018-02-07,18.96,46.1,99.04,76.63,117.27,69.87,69.65,,100.43,77.27,86.34,218.85,147.52,259.89,,225.82,334.61,60.04,10.76,1416.78,207.55,44.36,190.53,153.17,75.26,217.81,52.97,154.86,64.45,156.6,35.89,95.08,142.7,100.58,40.45,152.83,169.66,48.69,111.91,101.35,165.71,136.45,32.74,15.64,53.78,152.79,41.74,57.54,37.6,155.03
2018-02-08,17.9,44.77,97.65,72.4,111.12,68.47,67.69,,98.19,75.21,83.92,208.42,140.39,258.6,,216.46,322.62,58.33,10.43,1350.5,198.73,42.62,187.41,140.1,74.73,218.28,50.92,152.18,63.38,149.32,35.49,91.33,138.0,96.42,39.25,150.23,165.46,45.75,109.28,99.04,158.97,131.96,32.21,15.1,51.03,149.84,40.75,55.4,36.55,148.84
2018-02-09,18.27,45.05,99.67,74.11,114.89,68.18,67.48,,99.77,76.11,84.5,214.38,144.52,267.34,,220.96,336.38,60.32,10.53,1339.6,200.18,41.66,193.0,145.16,76.89,227.94,51.59,157.2,64.72,152.73,35.56,92.69,140.4,98.34,39.28,148.93,168.08,48.08,106.39,102.64,160.8,133.59,32.81,15.41,52.38,153.02,41.54,56.13,36.29,150.41
2018-02-12,18.47,46.36,99.78,75.95,113.97,69.87,68.44,,101.99,77.56,87.52,212.76,144.61,269.43,,225.69,342.67,60.15,10.7,1386.23,204.51,42.52,191.97,147.24,77.4,227.85,50.46,156.8,64.8,154.4,35.7,94.22,142.42,99.07,40.6,149.02,168.49,49.5,106.31,104.1,163.9,135.44,33.07,15.48,52.96,152.79,42.83,56.5,37.41,153.74
2018-02-13,18.85,46.6,99.54,76.5,112.81,69.72,69.25,,107.66,78.5,88.03,218.41,145.12,271.37,,226.64,324.57,61.16,10.59,1414.51,203.5,41.72,193.64,147.55,77.03,228.28,50.72,155.49,65.58,156.07,35.47,94.72,143.06,101.39,40.41,146.18,171.01,49.55,107.56,103.58,162.4,137.0,33.08,15.52,53.29,153.02,43.19,58.0,37.39,154.2
2018-02-14,19.37,47.55,99.02,77.61,114.58,69.85,71.45,,110.31,79.76,88.17,215.7,147.29,264.74,,228.78,330.69,60.54,10.74,1451.05,208.31,42.51,198.41,147.74,75.89,224.76,49.62,154.09,65.3,164.36,35.54,95.61,144.85,101.51,41.34,148.77,172.69,51.96,106.6,104.65,159.99,141.06,34.04,15.89,54.69,154.97,44.9,59.55,37.51,157.7
2018-02-15,19.48,47.44,100.79,78.57,114.2,69.43,73.36,,109.65,80.38,85.59,222.59,147.07,269.56,,226.02,333.18,61.41,10.76,1461.76,210.72,42.89,205.87,152.54,77.11,229.57,50.64,156.15,66.68,166.94,36.36,97.69,144.02,103.09,41.65,148.7,173.96,53.99,108.31,104.36,160.78,141.5,34.08,15.86,54.78,156.23,45.74,60.02,38.19,162.41
2018-02-16,19.45,47.56,100.71,79.53,115.73,68.16,73.28,,108.11,79.02,86.03,216.25,147.0,266.68,,229.37,332.15,61.98,10.61,1448.69,210.61,42.66,205.81,154.03,77.77,229.67,51.39,156.09,67.26,167.12,36.25,96.52,141.83,104.53,42.14,150.5,177.79,55.03,106.4,104.11,157.79,141.2,34.35,15.83,54.91,156.66,46.47,59.95,38.42,164.14
2018-02-20,19.4,47.4,99.9,79.63,113.35,67.99,73.72,,107.03,78.8,85.51,214.09,145.44,263.61,,226.66,323.04,61.23,10.63,1468.35,207.84,42.07,207.52,156.76,76.36,225.44,50.27,155.59,66.37,166.65,36.08,94.9,142.38,102.26,41.34,148.85,174.41,56.66,104.71,106.41,157.16,139.51,33.8,15.9,54.55,157.01,46.83,59.95,37.87,167.81
2018-02-21,19.62,47.44,97.89,78.59,111.43,67.21,72.81,,107.07,79.12,84.71,212.31,143.72,261.79,,225.13,317.51,59.91,10.6,1482.92,209.79,42.2,205.14,157.58,75.47,220.15,49.34,151.3,65.58,167.34,35.69,95.3,141.44,101.91,41.21,149.59,173.76,56.13,104.7,106.0,158.64,139.55,32.68,16.05,55.04,158.17,46.11,59.73,37.85,163.54
2018-02-22,19.31,47.74,97.07,77.75,112.43,67.92,73.25,,105.63,78.2,85.19,212.12,143.07,263.6,,227.09,315.82,59.94,10.63,1485.34,209.13,41.94,201.72,156.05,75.79,221.59,49.67,154.03,65.68,167.08,35.94,95.19,142.66,100.85,41.28,150.09,171.21,56.07,105.08,107.26,160.66,139.5,33.0,15.73,54.27,157.99,46.2,58.81,37.98,160.94
2018-02-23,19.65,47.94,96.95,79.42,111.43,68.32,74.82,,109.34,80.48,87.8,211.58,144.01,266.19,,230.16,323.86,61.26,10.7,1500.0,211.71,42.66,206.47,160.4,77.63,227.27,50.51,156.66,67.37,169.99,36.28,95.35,145.82,102.6,41.45,152.65,172.37,57.01,105.61,108.23,163.06,141.99,32.64,15.99,55.31,158.8,46.77,59.17,38.82,160.89
2018-02-26,19.8,47.91,98.0,80.43,112.66,67.27,75.28,,108.95,81.66,87.53,211.18,146.14,270.82,,234.06,324.89,61.31,10.89,1521.95,214.07,42.8,205.66,160.57,76.96,227.11,50.73,159.07,66.97,170.79,36.53,96.32,145.43,104.09,41.78,154.52,174.84,58.81,108.07,110.39,163.58,142.59,33.07,16.03,55.74,159.54,46.92,59.97,38.74,161.67
2018-02-27,19.62,47.37,98.19,79.56,111.51,66.75,74.72,,107.82,81.69,86.57,206.2,144.19,264.78,,232.52,320.97,60.36,10.61,1511.98,210.68,42.14,203.31,163.34,75.66,221.83,48.91,153.93,65.95,171.0,36.2,92.88,142.58,104.79,41.11,153.68,175.34,57.64,105.69,110.3,160.66,141.55,32.75,15.82,54.9,159.02,47.67,59.21,38.02,161.34
2018-02-28,19.41,46.13,98.26,78.83,108.51,65.6,73.76,,106.61,80.75,85.16,203.93,141.92,261.55,,226.16,320.44,60.68,10.61,1512.45,208.58,42.37,203.11,161.01,74.89,223.83,48.32,153.51,65.58,170.66,36.13,92.19,141.25,103.05,40.32,149.23,172.7,57.59,104.41,109.25,157.74,141.34,32.46,15.7,54.3,156.15,46.81,58.41,36.87,159.94
2018-03-01,19.26,44.97,97.8,75.21,107.81,65.63,73.89,,104.94,79.6,83.09,204.05,139.81,255.71,,224.45,321.78,60.72,10.29,1493.45,205.21,41.84,203.56,159.57,74.59,223.97,49.58,154.94,65.62,169.56,36.4,92.5,138.38,100.41,40.69,146.54,170.34,57.07,106.43,106.59,155.7,140.83,32.36,15.61,53.85,152.87,45.95,57.31,35.9,158.74
2018-03-02,19.47,45.15,98.87,75.84,108.58,65.64,75.3,,106.56,80.59,86.61,204.31,139.86,255.3,,225.19,330.47,60.22,10.4,1500.25,206.44,43.11,207.09,166.67,74.35,222.22,49.86,155.52,65.18,169.94,36.87,95.47,137.84,101.44,40.97,149.9,172.23,58.03,105.37,109.14,148.27,140.4,32.65,15.8,54.24,153.86,46.16,57.41,36.27,162.63
2018-03-05,19.72,45.44,99.45,77.07,110.89,65.92,77.22,,108.27,81.77,90.97,205.42,141.56,259.83,,228.38,333.91,61.09,10.58,1523.61,206.76,43.94,210.03,168.3,76.09,225.71,50.77,157.46,66.49,171.41,37.79,94.45,138.57,102.89,41.54,151.31,173.99,57.63,105.81,111.48,151.03,141.47,32.87,16.01,54.92,154.26,47.5,57.59,36.92,163.21
2018-03-06,19.9,46.01,99.37,76.81,112.58,65.66,78.07,,111.32,83.91,91.09,208.63,141.93,267.76,,226.18,333.48,61.6,10.63,1537.64,210.12,44.39,211.88,171.07,75.14,230.05,50.45,157.63,65.5,172.0,38.29,94.12,139.63,104.14,43.23,151.17,172.72,59.99,109.8,111.85,151.2,144.79,33.43,16.2,55.25,154.67,49.04,57.07,37.39,163.77
2018-03-07,19.87,46.55,99.88,76.63,111.58,65.19,79.63,,111.14,83.95,91.7,208.15,140.64,271.26,,227.27,334.41,61.92,10.63,1545.0,212.16,43.81,211.35,173.06,74.48,231.48,51.22,155.92,64.92,172.19,37.77,93.39,139.32,104.36,42.49,151.75,171.45,59.42,109.21,111.54,152.38,144.29,33.17,16.28,55.02,155.76,49.53,56.6,37.07,165.37
2018-03-08,19.76,47.19,99.65,77.1,111.66,62.96,80.3,,111.92,84.86,92.42,207.01,141.91,274.7,,224.73,340.78,62.38,10.61,1551.86,211.7,43.8,211.11,172.99,75.31,234.15,50.52,156.28,65.3,172.23,37.98,93.62,139.0,104.64,42.01,153.98,172.8,59.37,108.8,111.44,154.44,143.94,33.5,16.16,55.02,155.74,49.1,56.72,37.63,168.0
2018-03-09,20.11,48.23,100.36,78.42,114.89,63.67,80.72,,114.82,86.53,94.23,209.18,144.0,280.43,,225.43,341.7,63.69,10.73,1578.89,217.89,44.65,212.2,172.76,75.24,237.52,49.69,156.57,65.65,178.3,38.06,94.81,141.01,106.99,42.51,155.79,175.75,61.61,110.38,113.56,157.24,146.36,33.76,16.5,56.03,157.72,50.11,58.23,38.54,171.18
2018-03-12,19.92,47.81,101.0,78.15,116.12,63.89,80.4,,115.2,85.89,94.45,209.72,143.09,279.74,,222.77,344.55,63.56,10.81,1598.39,217.49,44.6,208.6,174.43,75.69,238.74,50.38,156.74,65.87,176.61,38.05,94.75,142.05,105.6,42.78,157.8,175.61,60.97,108.91,115.16,157.74,146.69,33.7,16.48,55.6,158.02,51.11,58.02,38.7,169.94
2018-03-13,19.71,46.99,101.8,77.33,110.97,64.2,79.48,,114.19,85.25,94.63,210.32,141.94,276.65,,226.94,337.75,63.37,10.78,1588.18,215.12,44.74,209.48,173.96,75.49,238.05,50.35,157.47,66.04,176.13,38.03,94.48,141.29,104.99,42.35,157.69,174.65,59.69,109.33,112.0,158.22,146.56,34.03,16.29,55.38,158.1,50.78,57.56,38.88,167.75
2018-03-14,19.4,47.44,101.68,76.46,109.74,64.04,79.69,,112.71,84.37,92.26,206.73,140.76,280.21,,225.38,341.42,63.22,11.02,1591.0,213.46,44.21,209.25,175.34,75.97,238.67,49.68,158.49,66.59,173.61,37.46,94.21,139.29,104.96,42.02,155.44,174.35,60.23,108.76,111.94,158.24,146.82,33.72,16.05,54.62,157.58,50.71,56.63,37.22,166.95
2018-03-15,19.37,48.44,100.94,75.37,110.43,63.91,80.17,,112.06,84.08,88.69,205.45,141.06,281.28,,229.48,334.93,63.44,11.07,1582.32,212.45,44.05,209.04,173.83,76.58,241.71,49.46,156.6,66.99,173.3,36.38,93.62,139.03,104.72,41.67,153.96,173.83,60.28,109.72,111.29,161.61,146.54,33.3,16.04,54.61,158.18,50.3,56.83,37.05,167.36
